"","id","y","time","trait","measure","family","CapAgeYears","Sex","Twin","jdateMC","PopDensMC"
"2538",11417,4,1993,"s","LBS","poisson",0,1,1,0,12.5563492063492
"2546",13674,13,1992,"s","LBS","poisson",0,1,1,0,-109.443650793651
"2547",6362,5,1992,"s","LBS","poisson",0,1,1,0,-109.443650793651
"2548",4253,7,1992,"s","LBS","poisson",0,1,0,0,-109.443650793651
"2550",3108,0,1991,"s","LBS","poisson",0,1,0,0,-16.4436507936508
"2552",9584,3,1995,"s","LBS","poisson",0,1,0,0,-73.4436507936508
"2553",12397,13,1995,"s","LBS","poisson",0,1,0,0,-73.4436507936508
"2554",5,12,1995,"s","LBS","poisson",0,1,0,0,-73.4436507936508
"2555",5770,3,1995,"s","LBS","poisson",0,2,0,0,-73.4436507936508
"2556",6980,2,1995,"s","LBS","poisson",0,1,0,0,-73.4436507936508
"2557",13464,9,1995,"s","LBS","poisson",0,1,0,0,-73.4436507936508
"2558",12572,6,1995,"s","LBS","poisson",0,1,0,0,-73.4436507936508
"2559",7513,15,1995,"s","LBS","poisson",0,1,0,0,-73.4436507936508
"2560",10741,11,1994,"s","LBS","poisson",0,1,0,0,4.55634920634918
"2564",4947,7,1993,"s","LBS","poisson",0,1,0,0,12.5563492063492
"2568",3209,10,1995,"s","LBS","poisson",0,1,0,0,-73.4436507936508
"2569",13066,7,1991,"s","LBS","poisson",0,1,0,0,-16.4436507936508
"2575",12771,10,1995,"s","LBS","poisson",0,1,0,0,-73.4436507936508
"2590",6518,18,1995,"s","LBS","poisson",0,2,0,0,-73.4436507936508
"2593",7515,2,1995,"s","LBS","poisson",0,2,0,0,-73.4436507936508
"2601",816,1,1995,"s","LBS","poisson",0,1,0,0,-73.4436507936508
"2602",11493,7,1995,"s","LBS","poisson",0,1,0,0,-73.4436507936508
"2604",14332,6,1992,"s","LBS","poisson",0,1,1,0,-109.443650793651
"2608",689,5,1992,"s","LBS","poisson",0,1,0,0,-109.443650793651
"2624",14080,2,1995,"s","LBS","poisson",0,1,0,0,-73.4436507936508
"2625",9542,1,1995,"s","LBS","poisson",0,2,1,0,-73.4436507936508
"2626",10560,11,1995,"s","LBS","poisson",0,1,0,0,-73.4436507936508
"2627",3027,8,1995,"s","LBS","poisson",0,1,0,0,-73.4436507936508
"2628",10052,1,1995,"s","LBS","poisson",0,2,0,0,-73.4436507936508
"2629",13471,19,1995,"s","LBS","poisson",0,1,1,0,-73.4436507936508
"2630",14254,0,1995,"s","LBS","poisson",0,2,0,0,-73.4436507936508
"2631",4593,6,1995,"s","LBS","poisson",0,1,0,0,-73.4436507936508
"2632",4198,2,1995,"s","LBS","poisson",0,1,0,0,-73.4436507936508
"2633",9185,3,1995,"s","LBS","poisson",0,1,1,0,-73.4436507936508
"2634",11220,0,1995,"s","LBS","poisson",0,2,0,0,-73.4436507936508
"2635",7099,6,1995,"s","LBS","poisson",0,1,0,0,-73.4436507936508
"2636",2746,4,1995,"s","LBS","poisson",0,1,0,0,-73.4436507936508
"2637",8051,5,1995,"s","LBS","poisson",0,2,0,0,-73.4436507936508
"2638",9195,1,1995,"s","LBS","poisson",0,2,0,0,-73.4436507936508
"2639",4381,5,1995,"s","LBS","poisson",0,2,0,0,-73.4436507936508
"2640",97,58,1995,"s","LBS","poisson",0,2,0,0,-73.4436507936508
"2641",3571,13,1995,"s","LBS","poisson",0,1,0,0,-73.4436507936508
"2642",1057,2,1995,"s","LBS","poisson",0,1,0,0,-73.4436507936508
"2643",33,2,1995,"s","LBS","poisson",0,1,0,0,-73.4436507936508
"2644",2358,3,1994,"s","LBS","poisson",0,1,0,0,4.55634920634918
"2645",5280,7,1994,"s","LBS","poisson",0,1,0,0,4.55634920634918
"2663",3902,7,1995,"s","LBS","poisson",0,1,0,0,-73.4436507936508
"2667",536,11,1995,"s","LBS","poisson",0,1,0,0,-73.4436507936508
"2668",2114,0,1995,"s","LBS","poisson",0,2,1,0,-73.4436507936508
"2675",9608,1,1995,"s","LBS","poisson",0,2,0,0,-73.4436507936508
"2681",11139,5,1994,"s","LBS","poisson",0,1,0,0,4.55634920634918
"2691",2014,2,1995,"s","LBS","poisson",0,1,0,0,-73.4436507936508
"2693",1841,0,1995,"s","LBS","poisson",0,2,0,0,-73.4436507936508
"2707",9816,0,1995,"s","LBS","poisson",0,2,1,0,-73.4436507936508
"2737",2690,15,1995,"s","LBS","poisson",0,1,0,0,-73.4436507936508
"2741",640,1,1995,"s","LBS","poisson",0,2,0,0,-73.4436507936508
"2748",8841,6,1992,"s","LBS","poisson",0,1,0,0,-109.443650793651
"2756",7397,4,1991,"s","LBS","poisson",0,1,1,0,-16.4436507936508
"2762",1363,12,1995,"s","LBS","poisson",0,1,0,0,-73.4436507936508
"2763",316,10,1995,"s","LBS","poisson",0,1,0,0,-73.4436507936508
"2764",443,12,1995,"s","LBS","poisson",0,1,0,0,-73.4436507936508
"2765",14244,0,1995,"s","LBS","poisson",0,2,0,0,-73.4436507936508
"2766",9375,1,1995,"s","LBS","poisson",0,1,0,0,-73.4436507936508
"2767",4402,0,1995,"s","LBS","poisson",0,2,0,0,-73.4436507936508
"2768",9276,2,1995,"s","LBS","poisson",0,1,0,0,-73.4436507936508
"2769",10112,6,1995,"s","LBS","poisson",0,2,0,0,-73.4436507936508
"2770",6210,2,1995,"s","LBS","poisson",0,2,0,0,-73.4436507936508
"2771",4854,2,1995,"s","LBS","poisson",0,1,1,0,-73.4436507936508
"2772",954,38,1995,"s","LBS","poisson",0,2,1,0,-73.4436507936508
"2774",3520,2,1994,"s","LBS","poisson",0,1,0,0,4.55634920634918
"2778",7670,10,1993,"s","LBS","poisson",0,1,0,0,12.5563492063492
"2785",13007,0,1995,"s","LBS","poisson",0,2,0,0,-73.4436507936508
"2787",7822,4,1995,"s","LBS","poisson",0,1,0,0,-73.4436507936508
"2788",8962,1,1995,"s","LBS","poisson",0,2,0,0,-73.4436507936508
"2789",13074,3,1995,"s","LBS","poisson",0,2,0,0,-73.4436507936508
"2795",9768,6,1992,"s","LBS","poisson",0,1,1,0,-109.443650793651
"2808",6052,1,1995,"s","LBS","poisson",0,2,1,0,-73.4436507936508
"2810",530,3,1995,"s","LBS","poisson",0,2,1,0,-73.4436507936508
"2816",4396,0,1995,"s","LBS","poisson",0,2,0,0,-73.4436507936508
"2836",8519,0,1995,"s","LBS","poisson",0,2,0,0,-73.4436507936508
"2847",8483,7,1995,"s","LBS","poisson",0,1,0,0,-73.4436507936508
"2858",14313,10,1995,"s","LBS","poisson",0,1,0,0,-73.4436507936508
"2859",3507,0,1995,"s","LBS","poisson",0,2,0,0,-73.4436507936508
"2860",13839,1,1995,"s","LBS","poisson",0,1,0,0,-73.4436507936508
"2861",12657,3,1995,"s","LBS","poisson",0,2,0,0,-73.4436507936508
"2862",12113,8,1995,"s","LBS","poisson",0,1,0,0,-73.4436507936508
"2873",12670,0,1995,"s","LBS","poisson",0,2,0,0,-73.4436507936508
"2877",2068,0,1995,"s","LBS","poisson",0,2,0,0,-73.4436507936508
"2881",10146,14,1993,"s","LBS","poisson",0,2,0,0,12.5563492063492
"2893",2535,6,1995,"s","LBS","poisson",0,1,0,0,-73.4436507936508
"2894",13799,11,1995,"s","LBS","poisson",0,1,1,0,-73.4436507936508
"2902",12841,15,1995,"s","LBS","poisson",0,2,0,0,-73.4436507936508
"2907",2775,8,1995,"s","LBS","poisson",0,1,0,0,-73.4436507936508
"2908",4278,10,1995,"s","LBS","poisson",0,1,0,0,-73.4436507936508
"2913",1245,15,1995,"s","LBS","poisson",0,2,0,0,-73.4436507936508
"2970",12000,9,1989,"s","LBS","poisson",0,1,0,0,-219.443650793651
"3007",6045,7,1992,"s","LBS","poisson",0,1,0,0,-109.443650793651
"3015",5585,5,1993,"s","LBS","poisson",0,1,0,0,12.5563492063492
"3019",5400,8,1993,"s","LBS","poisson",0,1,0,0,12.5563492063492
"3032",5025,0,1994,"s","LBS","poisson",0,2,0,0,4.55634920634918
"3059",13521,1,1995,"s","LBS","poisson",0,2,0,0,-73.4436507936508
"3061",7422,8,1996,"s","LBS","poisson",0,1,0,0,144.556349206349
"3062",437,0,1996,"s","LBS","poisson",0,2,0,0,144.556349206349
"3063",12752,16,1996,"s","LBS","poisson",0,2,0,0,144.556349206349
"3064",3806,0,1996,"s","LBS","poisson",0,2,1,0,144.556349206349
"3065",12831,6,1996,"s","LBS","poisson",0,1,0,0,144.556349206349
"3066",3413,8,1996,"s","LBS","poisson",0,1,0,0,144.556349206349
"3067",13985,0,1996,"s","LBS","poisson",0,2,0,0,144.556349206349
"3068",10527,10,1996,"s","LBS","poisson",0,1,0,0,144.556349206349
"3069",6342,1,1996,"s","LBS","poisson",0,2,0,0,144.556349206349
"3070",1120,2,1996,"s","LBS","poisson",0,2,1,0,144.556349206349
"3071",12608,0,1996,"s","LBS","poisson",0,2,0,0,144.556349206349
"3072",2962,6,1996,"s","LBS","poisson",0,1,0,0,144.556349206349
"3073",1254,12,1996,"s","LBS","poisson",0,1,0,0,144.556349206349
"3074",12268,12,1996,"s","LBS","poisson",0,1,0,0,144.556349206349
"3075",7907,11,1996,"s","LBS","poisson",0,1,0,0,144.556349206349
"3076",13613,2,1996,"s","LBS","poisson",0,1,0,0,144.556349206349
"3077",1044,8,1996,"s","LBS","poisson",0,1,0,0,144.556349206349
"3155",5545,2,1996,"s","LBS","poisson",0,1,0,0,144.556349206349
"3156",12700,5,1996,"s","LBS","poisson",0,1,1,0,144.556349206349
"3186",9443,5,1993,"s","LBS","poisson",0,1,1,0,12.5563492063492
"3194",6244,6,1995,"s","LBS","poisson",0,1,0,0,-73.4436507936508
"3195",9432,3,1995,"s","LBS","poisson",0,1,0,0,-73.4436507936508
"3196",8156,4,1996,"s","LBS","poisson",0,1,0,0,144.556349206349
"3197",3073,0,1996,"s","LBS","poisson",0,2,0,0,144.556349206349
"3198",3917,9,1996,"s","LBS","poisson",0,1,0,0,144.556349206349
"3199",5148,0,1996,"s","LBS","poisson",0,2,0,0,144.556349206349
"3200",11968,12,1996,"s","LBS","poisson",0,1,0,0,144.556349206349
"3201",13359,2,1996,"s","LBS","poisson",0,1,0,0,144.556349206349
"3202",14037,0,1996,"s","LBS","poisson",0,2,0,0,144.556349206349
"3203",6694,12,1996,"s","LBS","poisson",0,2,0,0,144.556349206349
"3204",2463,0,1996,"s","LBS","poisson",0,2,0,0,144.556349206349
"3238",5863,0,1993,"s","LBS","poisson",0,1,0,0,12.5563492063492
"3239",2079,9,1994,"s","LBS","poisson",0,1,0,0,4.55634920634918
"3241",12962,7,1995,"s","LBS","poisson",0,1,0,0,-73.4436507936508
"3242",2853,10,1995,"s","LBS","poisson",0,1,1,0,-73.4436507936508
"3249",5007,0,1996,"s","LBS","poisson",0,2,0,0,144.556349206349
"3250",12227,8,1996,"s","LBS","poisson",0,1,0,0,144.556349206349
"3251",10251,11,1996,"s","LBS","poisson",0,1,0,0,144.556349206349
"3252",6781,4,1996,"s","LBS","poisson",0,1,0,0,144.556349206349
"3253",4240,1,1996,"s","LBS","poisson",0,1,0,0,144.556349206349
"3254",7906,1,1996,"s","LBS","poisson",0,2,0,0,144.556349206349
"3255",592,8,1996,"s","LBS","poisson",0,1,0,0,144.556349206349
"3256",7963,2,1996,"s","LBS","poisson",0,1,0,0,144.556349206349
"3257",8510,8,1996,"s","LBS","poisson",0,1,0,0,144.556349206349
"3318",8832,11,1997,"s","LBS","poisson",0,1,0,0,111.556349206349
"3319",11731,0,1997,"s","LBS","poisson",0,2,0,0,111.556349206349
"3320",1632,0,1997,"s","LBS","poisson",0,2,0,0,111.556349206349
"3321",13224,1,1997,"s","LBS","poisson",0,1,1,0,111.556349206349
"3322",13880,0,1997,"s","LBS","poisson",0,2,0,0,111.556349206349
"3323",11268,9,1997,"s","LBS","poisson",0,1,0,0,111.556349206349
"3324",9208,0,1997,"s","LBS","poisson",0,2,0,0,111.556349206349
"3398",3010,2,1997,"s","LBS","poisson",0,1,0,0,111.556349206349
"3399",4469,4,1997,"s","LBS","poisson",0,2,0,0,111.556349206349
"3400",1167,7,1997,"s","LBS","poisson",0,1,0,0,111.556349206349
"3401",320,0,1997,"s","LBS","poisson",0,2,0,0,111.556349206349
"3404",10173,0,1996,"s","LBS","poisson",0,2,0,0,144.556349206349
"3468",864,1,1997,"s","LBS","poisson",0,1,0,0,111.556349206349
"3469",140,0,1997,"s","LBS","poisson",0,2,0,0,111.556349206349
"3470",9232,0,1997,"s","LBS","poisson",0,2,0,0,111.556349206349
"3471",289,7,1997,"s","LBS","poisson",0,1,0,0,111.556349206349
"3472",3559,8,1997,"s","LBS","poisson",0,2,0,0,111.556349206349
"3473",6886,1,1997,"s","LBS","poisson",0,1,0,0,111.556349206349
"3474",3125,10,1997,"s","LBS","poisson",0,1,0,0,111.556349206349
"3475",581,1,1997,"s","LBS","poisson",0,1,0,0,111.556349206349
"3476",9706,15,1997,"s","LBS","poisson",0,1,0,0,111.556349206349
"3477",7594,9,1997,"s","LBS","poisson",0,1,0,0,111.556349206349
"3478",1007,0,1997,"s","LBS","poisson",0,1,0,0,111.556349206349
"3479",11411,14,1997,"s","LBS","poisson",0,1,0,0,111.556349206349
"3480",7972,0,1997,"s","LBS","poisson",0,2,0,0,111.556349206349
"3481",13920,0,1997,"s","LBS","poisson",0,2,0,0,111.556349206349
"3483",9922,12,1996,"s","LBS","poisson",0,1,0,0,144.556349206349
"3485",664,6,1996,"s","LBS","poisson",0,1,0,0,144.556349206349
"3487",3968,11,1995,"s","LBS","poisson",0,1,0,0,-73.4436507936508
"3527",2913,12,1997,"s","LBS","poisson",0,1,0,0,111.556349206349
"3528",6318,2,1997,"s","LBS","poisson",0,1,0,0,111.556349206349
"3529",2447,1,1997,"s","LBS","poisson",0,1,1,0,111.556349206349
"3530",4914,7,1997,"s","LBS","poisson",0,1,0,0,111.556349206349
"3532",13928,6,1996,"s","LBS","poisson",0,1,0,0,144.556349206349
"3535",5708,0,1996,"s","LBS","poisson",0,2,0,0,144.556349206349
"3551",4024,0,1996,"s","LBS","poisson",0,2,0,0,144.556349206349
"3552",9393,0,1996,"s","LBS","poisson",0,2,1,0,144.556349206349
"3553",3644,6,1995,"s","LBS","poisson",0,2,0,0,-73.4436507936508
"3557",531,0,1997,"s","LBS","poisson",0,1,0,0,111.556349206349
"3712",5842,10,1998,"s","LBS","poisson",0,1,0,0,160.556349206349
"3713",11517,3,1998,"s","LBS","poisson",0,1,0,0,160.556349206349
"3714",10135,4,1998,"s","LBS","poisson",0,1,0,0,160.556349206349
"3716",46,10,1997,"s","LBS","poisson",0,1,0,0,111.556349206349
"3775",4852,2,1998,"s","LBS","poisson",0,1,0,0,160.556349206349
"3776",5534,2,1998,"s","LBS","poisson",0,1,0,0,160.556349206349
"3777",10414,4,1998,"s","LBS","poisson",0,1,0,0,160.556349206349
"3778",229,2,1998,"s","LBS","poisson",0,2,0,0,160.556349206349
"3779",9582,5,1998,"s","LBS","poisson",0,1,0,0,160.556349206349
"3781",11824,17,1997,"s","LBS","poisson",0,1,0,0,111.556349206349
"3783",9376,6,1997,"s","LBS","poisson",0,1,0,0,111.556349206349
"3784",8133,7,1996,"s","LBS","poisson",0,1,0,0,144.556349206349
"3786",8429,5,1996,"s","LBS","poisson",0,1,1,0,144.556349206349
"3787",2176,10,1996,"s","LBS","poisson",0,1,0,0,144.556349206349
"3788",4302,11,1996,"s","LBS","poisson",0,1,0,0,144.556349206349
"3789",3422,8,1995,"s","LBS","poisson",0,1,0,0,-73.4436507936508
"3791",493,8,1994,"s","LBS","poisson",0,1,0,0,4.55634920634918
"3810",11724,8,1998,"s","LBS","poisson",0,1,0,0,160.556349206349
"3869",661,6,1998,"s","LBS","poisson",0,1,0,0,160.556349206349
"3870",5724,8,1998,"s","LBS","poisson",0,1,0,0,160.556349206349
"3871",8464,14,1998,"s","LBS","poisson",0,1,0,0,160.556349206349
"3872",12376,6,1998,"s","LBS","poisson",0,1,0,0,160.556349206349
"3873",3628,9,1997,"s","LBS","poisson",0,1,0,0,111.556349206349
"3874",10457,4,1997,"s","LBS","poisson",0,2,0,0,111.556349206349
"3875",10492,6,1997,"s","LBS","poisson",0,1,0,0,111.556349206349
"3880",5067,8,1996,"s","LBS","poisson",0,1,0,0,144.556349206349
"3885",4976,15,1995,"s","LBS","poisson",0,1,0,0,-73.4436507936508
"3886",6479,5,1995,"s","LBS","poisson",0,1,0,0,-73.4436507936508
"3989",3392,2,1999,"s","LBS","poisson",0,1,0,0,-105.443650793651
"3990",4597,2,1999,"s","LBS","poisson",0,2,0,0,-105.443650793651
"3991",9060,1,1999,"s","LBS","poisson",0,2,0,0,-105.443650793651
"3992",1858,49,1999,"s","LBS","poisson",0,2,0,0,-105.443650793651
"3993",375,9,1999,"s","LBS","poisson",0,1,0,0,-105.443650793651
"3994",1260,2,1999,"s","LBS","poisson",0,2,1,0,-105.443650793651
"3995",5865,25,1999,"s","LBS","poisson",0,2,1,0,-105.443650793651
"3996",5893,10,1999,"s","LBS","poisson",0,2,0,0,-105.443650793651
"3997",6898,1,1999,"s","LBS","poisson",0,2,0,0,-105.443650793651
"3998",5052,10,1999,"s","LBS","poisson",0,1,0,0,-105.443650793651
"3999",7111,2,1999,"s","LBS","poisson",0,1,0,0,-105.443650793651
"4000",12877,3,1999,"s","LBS","poisson",0,1,0,0,-105.443650793651
"4001",5223,4,1999,"s","LBS","poisson",0,1,0,0,-105.443650793651
"4002",4921,3,1999,"s","LBS","poisson",0,1,0,0,-105.443650793651
"4003",5745,3,1999,"s","LBS","poisson",0,1,1,0,-105.443650793651
"4004",10634,0,1999,"s","LBS","poisson",0,2,1,0,-105.443650793651
"4054",11225,2,1999,"s","LBS","poisson",0,1,0,0,-105.443650793651
"4055",6655,3,1999,"s","LBS","poisson",0,1,0,0,-105.443650793651
"4056",2508,3,1999,"s","LBS","poisson",0,2,0,0,-105.443650793651
"4057",11665,0,1999,"s","LBS","poisson",0,2,0,0,-105.443650793651
"4058",2027,2,1999,"s","LBS","poisson",0,2,0,0,-105.443650793651
"4059",8425,0,1999,"s","LBS","poisson",0,2,0,0,-105.443650793651
"4060",10767,0,1999,"s","LBS","poisson",0,2,0,0,-105.443650793651
"4061",6381,2,1999,"s","LBS","poisson",0,2,0,0,-105.443650793651
"4062",9743,4,1999,"s","LBS","poisson",0,1,0,0,-105.443650793651
"4063",8882,2,1999,"s","LBS","poisson",0,2,0,0,-105.443650793651
"4064",5389,2,1999,"s","LBS","poisson",0,1,0,0,-105.443650793651
"4071",4525,10,1997,"s","LBS","poisson",0,1,0,0,111.556349206349
"4111",8598,9,1999,"s","LBS","poisson",0,1,0,0,-105.443650793651
"4112",14056,5,1999,"s","LBS","poisson",0,1,0,0,-105.443650793651
"4113",8238,7,1999,"s","LBS","poisson",0,1,0,0,-105.443650793651
"4114",9348,2,1999,"s","LBS","poisson",0,2,0,0,-105.443650793651
"4115",879,1,1999,"s","LBS","poisson",0,1,0,0,-105.443650793651
"4116",2265,48,1999,"s","LBS","poisson",0,2,0,0,-105.443650793651
"4117",8648,3,1999,"s","LBS","poisson",0,1,0,0,-105.443650793651
"4118",14311,10,1999,"s","LBS","poisson",0,1,0,0,-105.443650793651
"4119",2066,6,1999,"s","LBS","poisson",0,1,0,0,-105.443650793651
"4120",2825,8,1999,"s","LBS","poisson",0,2,0,0,-105.443650793651
"4125",1107,17,1996,"s","LBS","poisson",0,2,1,0,144.556349206349
"4126",9587,3,1996,"s","LBS","poisson",0,2,0,0,144.556349206349
"4137",14104,6,1999,"s","LBS","poisson",0,1,0,0,-105.443650793651
"4138",11193,1,1999,"s","LBS","poisson",0,2,1,0,-105.443650793651
"4139",7258,5,1999,"s","LBS","poisson",0,2,0,0,-105.443650793651
"4140",6713,12,1999,"s","LBS","poisson",0,1,0,0,-105.443650793651
"4351",3064,0,2000,"s","LBS","poisson",0,1,1,0,30.5563492063492
"4352",12548,1,2000,"s","LBS","poisson",0,1,1,0,30.5563492063492
"4353",1611,13,2000,"s","LBS","poisson",0,1,0,0,30.5563492063492
"4354",6838,2,2000,"s","LBS","poisson",0,1,0,0,30.5563492063492
"4355",180,1,2000,"s","LBS","poisson",0,1,0,0,30.5563492063492
"4356",6594,1,2000,"s","LBS","poisson",0,2,0,0,30.5563492063492
"4357",4398,7,2000,"s","LBS","poisson",0,1,0,0,30.5563492063492
"4358",6306,0,2000,"s","LBS","poisson",0,2,0,0,30.5563492063492
"4359",11347,15,2000,"s","LBS","poisson",0,1,0,0,30.5563492063492
"4361",14322,10,2000,"s","LBS","poisson",0,1,1,0,30.5563492063492
"4362",1261,0,2000,"s","LBS","poisson",0,1,0,0,30.5563492063492
"4363",3070,0,2000,"s","LBS","poisson",0,2,1,0,30.5563492063492
"4364",8593,69,2000,"s","LBS","poisson",0,2,1,0,30.5563492063492
"4365",2457,0,2000,"s","LBS","poisson",0,2,0,0,30.5563492063492
"4366",13035,1,2000,"s","LBS","poisson",0,1,1,0,30.5563492063492
"4367",12363,3,2000,"s","LBS","poisson",0,2,1,0,30.5563492063492
"4368",1854,9,2000,"s","LBS","poisson",0,1,0,0,30.5563492063492
"4369",977,0,2000,"s","LBS","poisson",0,2,0,0,30.5563492063492
"4370",9691,16,2000,"s","LBS","poisson",0,1,1,0,30.5563492063492
"4371",8765,21,2000,"s","LBS","poisson",0,2,1,0,30.5563492063492
"4372",13543,0,2000,"s","LBS","poisson",0,2,0,0,30.5563492063492
"4373",38,1,2000,"s","LBS","poisson",0,1,0,0,30.5563492063492
"4374",11832,1,2000,"s","LBS","poisson",0,2,0,0,30.5563492063492
"4375",1230,1,2000,"s","LBS","poisson",0,1,0,0,30.5563492063492
"4377",2089,1,1999,"s","LBS","poisson",0,2,0,0,-105.443650793651
"4379",355,3,1999,"s","LBS","poisson",0,2,0,0,-105.443650793651
"4380",7793,0,1999,"s","LBS","poisson",0,2,0,0,-105.443650793651
"4382",7408,0,1999,"s","LBS","poisson",0,2,1,0,-105.443650793651
"4384",554,7,1999,"s","LBS","poisson",0,2,0,0,-105.443650793651
"4444",5848,1,2000,"s","LBS","poisson",0,2,0,0,30.5563492063492
"4445",1846,0,2000,"s","LBS","poisson",0,2,0,0,30.5563492063492
"4446",11646,0,2000,"s","LBS","poisson",0,2,1,0,30.5563492063492
"4447",9529,1,2000,"s","LBS","poisson",0,1,0,0,30.5563492063492
"4448",3259,1,2000,"s","LBS","poisson",0,1,0,0,30.5563492063492
"4449",4968,0,2000,"s","LBS","poisson",0,2,0,0,30.5563492063492
"4450",6607,2,2000,"s","LBS","poisson",0,1,0,0,30.5563492063492
"4451",13769,2,2000,"s","LBS","poisson",0,1,0,0,30.5563492063492
"4452",425,0,2000,"s","LBS","poisson",0,2,0,0,30.5563492063492
"4453",649,0,2000,"s","LBS","poisson",0,2,0,0,30.5563492063492
"4454",341,8,2000,"s","LBS","poisson",0,1,0,0,30.5563492063492
"4455",6661,1,2000,"s","LBS","poisson",0,1,1,0,30.5563492063492
"4456",506,2,2000,"s","LBS","poisson",0,1,0,0,30.5563492063492
"4463",9805,7,1999,"s","LBS","poisson",0,1,0,0,-105.443650793651
"4502",12204,1,2000,"s","LBS","poisson",0,1,1,0,30.5563492063492
"4503",10186,0,2000,"s","LBS","poisson",0,2,1,0,30.5563492063492
"4504",8939,0,2000,"s","LBS","poisson",0,2,1,0,30.5563492063492
"4505",507,14,2000,"s","LBS","poisson",0,1,0,0,30.5563492063492
"4506",4083,1,2000,"s","LBS","poisson",0,2,0,0,30.5563492063492
"4507",10722,0,2000,"s","LBS","poisson",0,2,0,0,30.5563492063492
"4508",12983,2,2000,"s","LBS","poisson",0,1,0,0,30.5563492063492
"4509",8456,0,2000,"s","LBS","poisson",0,2,0,0,30.5563492063492
"4510",6194,1,2000,"s","LBS","poisson",0,1,1,0,30.5563492063492
"4512",14275,1,2000,"s","LBS","poisson",0,2,1,0,30.5563492063492
"4513",1719,1,2000,"s","LBS","poisson",0,2,0,0,30.5563492063492
"4514",12988,0,2000,"s","LBS","poisson",0,1,0,0,30.5563492063492
"4515",4549,5,2000,"s","LBS","poisson",0,1,0,0,30.5563492063492
"4516",8260,2,2000,"s","LBS","poisson",0,1,0,0,30.5563492063492
"4517",8369,8,2000,"s","LBS","poisson",0,1,0,0,30.5563492063492
"4518",7121,0,2000,"s","LBS","poisson",0,2,0,0,30.5563492063492
"4519",8294,10,2000,"s","LBS","poisson",0,1,0,0,30.5563492063492
"4520",12724,13,2000,"s","LBS","poisson",0,2,0,0,30.5563492063492
"4521",3660,1,2000,"s","LBS","poisson",0,1,0,0,30.5563492063492
"4522",6602,1,2000,"s","LBS","poisson",0,1,0,0,30.5563492063492
"4524",8473,7,1999,"s","LBS","poisson",0,1,0,0,-105.443650793651
"4526",8026,5,1999,"s","LBS","poisson",0,1,1,0,-105.443650793651
"4528",13175,3,1999,"s","LBS","poisson",0,1,0,0,-105.443650793651
"4531",1931,12,1999,"s","LBS","poisson",0,1,0,0,-105.443650793651
"4532",12326,1,1999,"s","LBS","poisson",0,1,0,0,-105.443650793651
"4533",11133,3,1999,"s","LBS","poisson",0,1,0,0,-105.443650793651
"4537",2678,5,1999,"s","LBS","poisson",0,1,0,0,-105.443650793651
"4538",12083,5,1999,"s","LBS","poisson",0,1,0,0,-105.443650793651
"4564",7738,0,2000,"s","LBS","poisson",0,2,0,0,30.5563492063492
"4565",8512,8,2000,"s","LBS","poisson",0,1,1,0,30.5563492063492
"4566",11823,1,2000,"s","LBS","poisson",0,1,0,0,30.5563492063492
"4590",697,0,2000,"s","LBS","poisson",0,2,0,0,30.5563492063492
"4591",4982,0,2000,"s","LBS","poisson",0,2,1,0,30.5563492063492
"4592",12718,7,2000,"s","LBS","poisson",0,2,0,0,30.5563492063492
"4593",956,2,2000,"s","LBS","poisson",0,1,0,0,30.5563492063492
"4594",6002,3,1999,"s","LBS","poisson",0,1,0,0,-105.443650793651
